100000, 0.00006127357483
200000, 0.00012278556824
300000, 0.00017046928406
400000, 0.00037908554077
500000, 0.00032734870911
600000, 0.00032687187195
700000, 0.00041151046753
800000, 0.00047683715820
900000, 0.00073575973511
1000000, 0.00051975250244
1100000, 0.00074744224548
1200000, 0.00099086761475
1300000, 0.00118803977966
1400000, 0.00083661079407
1500000, 0.00087976455688
1600000, 0.00107192993164
1700000, 0.00147390365601
1800000, 0.00114345550537
1900000, 0.00105142593384
2000000, 0.00115799903870
