100000, 0.00205469131470
200000, 0.00498604774475
300000, 0.00591826438904
400000, 0.00715541839600
500000, 0.00805163383484
600000, 0.01322245597839
700000, 0.00033164024353
800000, 0.01383018493652
900000, 0.00141334533691
1000000, 0.06361889839172
1100000, 0.01694440841675
1200000, 0.07149982452393
1300000, 0.01740813255310
1400000, 0.00322914123535
1500000, 0.02511143684387
1600000, 0.03014516830444
1700000, 0.01658678054810
1800000, 0.06518840789795
1900000, 0.07420420646667
2000000, 0.00033688545227
