100000, 0.00007748603821
200000, 0.00015878677368
300000, 0.00023221969604
400000, 0.00046205520630
500000, 0.00041317939758
600000, 0.00049281120300
700000, 0.00055694580078
800000, 0.00071239471436
900000, 0.00096631050110
1000000, 0.00080871582031
1100000, 0.00104761123657
1200000, 0.00122427940369
1300000, 0.00149011611938
1400000, 0.00160574913025
1500000, 0.00147438049316
1600000, 0.00157427787781
1700000, 0.00292754173279
1800000, 0.00169610977173
1900000, 0.00175046920776
2000000, 0.00193953514099
